224;fev/21;SUCOF;CPU ARQUIMEDES PROCESSADOR PENTIUM DUAL CORE 3.0GHZ. MEMORIA RAM 2GB. HD 320GB. GRAVADOR DE DVD;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;900003227;19/08/2011;1037.46;5;20;103.75;933.71;0.00;933.71;103.75;
225;fev/29;SUPAD;CPU ARQUIMEDES PROCESSADOR PENTIUM DUAL CORE 3.0GHZ. MEMORIA RAM 2GB. HD 320GB. GRAVADOR DE DVD;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;900003227;19/08/2011;1037.46;5;20;103.75;933.71;0.00;933.71;103.75;
226;fev/13;SUPAD;CPU ARQUIMEDES PROCESSADOR PENTIUM DUAL CORE 3.0GHZ. MEMORIA RAM 2GB. HD 320GB. GRAVADOR DE DVD;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;900003227;19/08/2011;1037.46;5;20;103.75;933.71;0.00;933.71;103.75;
227;fev/15;SUPAD;CPU ARQUIMEDES PROCESSADOR PENTIUM DUAL CORE 3.0GHZ. MEMORIA RAM 2GB. HD 320GB. GRAVADOR DE DVD;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;900003227;19/08/2011;1037.46;5;20;103.75;933.71;0.00;933.71;103.75;
228;fev/14;SUPAD;"""MONITOR ARQUIMEDES 19 WIDESCREEN";" MODELO: LA-A920""";12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;900003227;40774.00;305.22;5;20.00;30.52;274.70;0.00;274.70;30.522
229;fev/16;SUPAD;"""MONITOR ARQUIMEDES 19 WIDESCREEN";" MODELO: LA-A920""";12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;900003227;40774.00;305.22;5;20.00;30.52;274.70;0.00;274.70;30.522
230;fev/01;SUP-SUPAD;"""MONITOR ARQUIMEDES 19 WIDESCREEN";" MODELO: LA-A920""";12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;900003227;40774.00;305.22;5;20.00;30.52;274.70;0.00;274.70;30.522
231;fev/20;SUP-SUPAD;"""MONITOR ARQUIMEDES 19 WIDESCREEN";" MODELO: LA-A920""";12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;900003227;40774.00;305.22;5;20.00;30.52;274.70;0.00;274.70;30.522
232;fev/03;SUP-SUPAD;CPU ARQUIMEDES PROCESSADOR PENTIUM DUAL CORE 3.0GHZ. MEMORIA RAM 2GB. HD 320GB. GRAVADOR DE DVD;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;900003227;19/08/2011;1037.46;5;20;103.75;933.71;0.00;933.71;103.75;
233;fev/19;SUP-SUPAD;CPU ARQUIMEDES PROCESSADOR PENTIUM DUAL CORE 3.0GHZ. MEMORIA RAM 2GB. HD 320GB. GRAVADOR DE DVD;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;900003227;19/08/2011;1037.46;5;20;103.75;933.71;0.00;933.71;103.75;
234;fev/24;SUP-SUCOR;"""MONITOR ARQUIMEDES 19 WIDESCREEN";" MODELO: LA-A920""";12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;900003227;40774.00;305.22;5;20.00;30.52;274.70;0.00;274.70;30.522
235;fev/23;SUP-SUCOR;CPU ARQUIMEDES PROCESSADOR PENTIUM DUAL CORE 3.0GHZ. MEMORIA RAM 2GB. HD 320GB. GRAVADOR DE DVD;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;900003227;19/08/2011;1037.46;5;20;103.75;933.71;0.00;933.71;103.75;
236;fev/25;SUP-SUCOR;CPU ARQUIMEDES PROCESSADOR PENTIUM DUAL CORE 3.0GHZ. MEMORIA RAM 2GB. HD 320GB. GRAVADOR DE DVD;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;900003227;19/08/2011;1037.46;5;20;103.75;933.71;0.00;933.71;103.75;
237;fev/26;TI;"""MONITOR ARQUIMEDES 19 WIDESCREEN";" MODELO: LA-A920""";12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;900003227;40774.00;305.22;5;20.00;30.52;274.70;0.00;274.70;30.522
238;fev/04;TI;"""MONITOR ARQUIMEDES 19 WIDESCREEN";" MODELO: LA-A920""";12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;900003227;40774.00;305.22;5;20.00;30.52;274.70;0.00;274.70;30.522
239;fev/17;TI;CPU ARQUIMEDES PROCESSADOR PENTIUM DUAL CORE 3.0GHZ. MEMORIA RAM 2GB. HD 320GB. GRAVADOR DE DVD;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;900003227;19/08/2011;1037.46;5;20;103.75;933.71;0.00;933.71;103.75;
240;fev/52;TI;"""IMPRESSORA HP LASERJET P2055DN";" MODELO: CE459A""";12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;8305;40806.00;553.33;5;20.00;55.33;498.00;0.00;498.00;55.333
241;fev/51;TI;IMPRESSORA MULTIFUNCIONAL SANSUNG SCX 4623F;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;8305;20/09/2011;1274.00;5;20;127.40;1146.60;0.00;1146.60;127.40;
242;fev/59;TI;IMPRESSORA MULTIFUNCIONAL SANSUNG SCX 4623F;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;8305;20/09/2011;1274.00;5;20;127.40;1146.60;0.00;1146.60;127.40;
243;fev/60;TI;IMPRESSORA MULTIFUNCIONAL SANSUNG SCX 4623F;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;8305;20/09/2011;1274.00;5;20;127.40;1146.60;0.00;1146.60;127.40;
244;fev/64;TI;"""NOTEBOOK ACER ASPIRE 5750-6_br864 INTEL CORE HD LED LCD";" MEMORIA2GB DDR3RW HDMI""";12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;38;40816.00;1894.84;5;20.00;189.48;1705.36;0.00;1705.36;189.484
245;fev/84;TI;"""NOTEBOOK ACER ASPIRE 5750-6_br864 INTEL CORE HD LED LCD";" MEMORIA2GB DDR3RW HDMI""";12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;38;40816.00;1894.84;5;20.00;189.48;1705.36;0.00;1705.36;189.484
246;fev/62;TI;"""NOTEBOOK ACER ASPIRE 5750-6_br864 INTEL CORE HD LED LCD";" MEMORIA2GB DDR3RW HDMI""";12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;38;40816.00;1894.84;5;20.00;189.48;1705.36;0.00;1705.36;189.484
247;fev/76;TI;"""NOTEBOOK ACER ASPIRE 5750-6_br864 INTEL CORE HD LED LCD";" MEMORIA2GB DDR3RW HDMI""";12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;38;40816.00;1894.84;5;20.00;189.48;1705.36;0.00;1705.36;189.484
248;fev/86;TI;"""NOTEBOOK ACER ASPIRE 5750-6_br864 INTEL CORE HD LED LCD";" MEMORIA2GB DDR3RW HDMI""";12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;38;40816.00;1894.84;5;20.00;189.48;1705.36;0.00;1705.36;189.484
249;fev/68;TI;"""NOTEBOOK ACER ASPIRE 5750-6_br864 INTEL CORE HD LED LCD";" MEMORIA2GB DDR3RW HDMI""";12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;38;40816.00;1894.84;5;20.00;189.48;1705.36;0.00;1705.36;189.484
250;fev/89;TI;"""NOTEBOOK ACER ASPIRE 5750-6_br864 INTEL CORE HD LED LCD";" MEMORIA2GB DDR3RW HDMI""";12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;38;40816.00;1894.84;5;20.00;189.48;1705.36;0.00;1705.36;189.484
251;fev/75;TI;"""NOTEBOOK ACER ASPIRE 5750-6_br864 INTEL CORE HD LED LCD";" MEMORIA2GB DDR3RW HDMI""";12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;38;40816.00;1894.84;5;20.00;189.48;1705.36;0.00;1705.36;189.484
252;fev/72;TI;"""NOTEBOOK ACER ASPIRE 5750-6_br864 INTEL CORE HD LED LCD";" MEMORIA2GB DDR3RW HDMI""";12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;38;40816.00;1894.84;5;20.00;189.48;1705.36;0.00;1705.36;189.484
253;fev/78;TI;"""NOTEBOOK ACER ASPIRE 5750-6_br864 INTEL CORE HD LED LCD";" MEMORIA2GB DDR3RW HDMI""";12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;38;40816.00;1894.84;5;20.00;189.48;1705.36;0.00;1705.36;189.484
254;fev/85;TI;"""NOTEBOOK ACER ASPIRE 5750-6_br864 INTEL CORE HD LED LCD";" MEMORIA2GB DDR3RW HDMI""";12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;38;40816.00;1894.84;5;20.00;189.48;1705.36;0.00;1705.36;189.484
255;fev/71;TI;"""NOTEBOOK ACER ASPIRE 5750-6_br864 INTEL CORE HD LED LCD";" MEMORIA2GB DDR3RW HDMI""";12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;38;40816.00;1894.84;5;20.00;189.48;1705.36;0.00;1705.36;189.484
256;fev/67;TI;"""NOTEBOOK ACER ASPIRE 5750-6_br864 INTEL CORE HD LED LCD";" MEMORIA2GB DDR3RW HDMI""";12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;38;40816.00;1894.84;5;20.00;189.48;1705.36;0.00;1705.36;189.484
257;fev/66;TI;"""NOTEBOOK ACER ASPIRE 5750-6_br864 INTEL CORE HD LED LCD";" MEMORIA2GB DDR3RW HDMI""";12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;38;40816.00;1894.84;5;20.00;189.48;1705.36;0.00;1705.36;189.484
258;fev/69;TI;"""NOTEBOOK ACER ASPIRE 5750-6_br864 INTEL CORE HD LED LCD";" MEMORIA2GB DDR3RW HDMI""";12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;38;40816.00;1894.84;5;20.00;189.48;1705.36;0.00;1705.36;189.484
259;fev/90;TI;"""NOTEBOOK ACER ASPIRE 5750-6_br864 INTEL CORE HD LED LCD";" MEMORIA2GB DDR3RW HDMI""";12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;38;40816.00;1894.84;5;20.00;189.48;1705.36;0.00;1705.36;189.484
260;fev/80;TI;"""NOTEBOOK ACER ASPIRE 5750-6_br864 INTEL CORE HD LED LCD";" MEMORIA2GB DDR3RW HDMI""";12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;38;40816.00;1894.84;5;20.00;189.48;1705.36;0.00;1705.36;189.484
261;fev/81;TI;"""NOTEBOOK ACER ASPIRE 5750-6_br864 INTEL CORE HD LED LCD";" MEMORIA2GB DDR3RW HDMI""";12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;38;40816.00;1894.84;5;20.00;189.48;1705.36;0.00;1705.36;189.484
262;fev/63;TI;"""NOTEBOOK ACER ASPIRE 5750-6_br864 INTEL CORE HD LED LCD";" MEMORIA2GB DDR3RW HDMI""";12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;38;40816.00;1894.84;5;20.00;189.48;1705.36;0.00;1705.36;189.484
263;fev/79;TI;"""NOTEBOOK ACER ASPIRE 5750-6_br864 INTEL CORE HD LED LCD";" MEMORIA2GB DDR3RW HDMI""";12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;38;40816.00;1894.84;5;20.00;189.48;1705.36;0.00;1705.36;189.484
264;02--2270;TI;"""NOTEBOOK ACER ASPIRE 5750-6_br864 INTEL CORE HD LED LCD";" MEMORIA2GB DDR3RW HDMI""";12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;38;40816.00;1894.84;5;20.00;189.48;1705.36;0.00;1705.36;189.484
265;fev/77;TI;"""NOTEBOOK ACER ASPIRE 5750-6_br864 INTEL CORE HD LED LCD";" MEMORIA2GB DDR3RW HDMI""";12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;38;40816.00;1894.84;5;20.00;189.48;1705.36;0.00;1705.36;189.484
266;fev/65;TI;"""NOTEBOOK ACER ASPIRE 5750-6_br864 INTEL CORE HD LED LCD";" MEMORIA2GB DDR3RW HDMI""";12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;38;40816.00;1894.84;5;20.00;189.48;1705.36;0.00;1705.36;189.484
267;fev/82;TI;"""NOTEBOOK ACER ASPIRE 5750-6_br864 INTEL CORE HD LED LCD";" MEMORIA2GB DDR3RW HDMI""";12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;38;40816.00;1894.84;5;20.00;189.48;1705.36;0.00;1705.36;189.484
268;02--2287;TI;"""NOTEBOOK ACER ASPIRE 5750-6_br864 INTEL CORE HD LED LCD";" MEMORIA2GB DDR3RW HDMI""";12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;38;40816.00;1894.84;5;20.00;189.48;1705.36;0.00;1705.36;189.484
269;fev/61;TI;"""NOTEBOOK ACER ASPIRE 5750-6_br864 INTEL CORE HD LED LCD";" MEMORIA2GB DDR3RW HDMI""";12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;38;40816.00;1894.84;5;20.00;189.48;1705.36;0.00;1705.36;189.484
270;fev/11;GAB;CPU ARQUIMEDES PROCESSADOR PENTIUM DUAL CORE 3.0GHZ. MEMORIA RAM 2GB. HD 320GB. GRAVADOR DE DVD;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;900003227;19/08/2011;1037.46;5;20;103.75;933.71;0.00;933.71;103.75;
271;fev/57;GAB;IMPRESSORA MULTIFUNCIONAL SANSUNG SCX 4623F;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;8305;20/09/2011;1274.00;5;20;127.40;1146.60;0.00;1146.60;127.40;
272;fev/30;GAB;"""MONITOR ARQUIMEDES 19 WIDESCREEN";" MODELO: LA-A920""";12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;900003227;40774.00;305.22;5;20.00;30.52;274.70;0.00;274.70;30.522
273;fev/83;TI;"""NOTEBOOK ACER ASPIRE 5750-6_br864 INTEL CORE HD LED LCD";" MEMORIA2GB DDR3RW HDMI""";12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;38;40816.00;1894.84;5;20.00;189.48;1705.36;0.00;1705.36;189.484
274;fev/74;TI;"""NOTEBOOK ACER ASPIRE 5750-6_br864 INTEL CORE HD LED LCD";" MEMORIA2GB DDR3RW HDMI""";12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;38;40816.00;1894.84;5;20.00;189.48;1705.36;0.00;1705.36;189.484
275;fev/88;TI;"""NOTEBOOK ACER ASPIRE 5750-6_br864 INTEL CORE HD LED LCD";" MEMORIA2GB DDR3RW HDMI""";12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;38;40816.00;1894.84;5;20.00;189.48;1705.36;0.00;1705.36;189.484
276;fev/58;ADM;IMPRESSORA MULTIFUNCIONAL SANSUNG SCX 4623F;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;8305;20/09/2011;1274.00;5;20;127.40;1146.60;0.00;1146.60;127.40;
277;fev/48;ADM;"""IMPRESSORA HP LASERJET P2055DN";" MODELO: CE459A""";12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;8305;40806.00;553.33;5;20.00;55.33;498.00;0.00;498.00;55.333
278;fev/53;GAB;"""IMPRESSORA HP LASERJET P2055DN";" MODELO: CE459A""";12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;8305;40806.00;553.33;5;20.00;55.33;498.00;0.00;498.00;55.333
279;fev/18;SVG;"""MONITOR ARQUIMEDES 19 WIDESCREEN";" MODELO: LA-A920""";12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;900003227;40774.00;305.22;5;20.00;30.52;274.70;0.00;274.70;30.522
280;02-0900;TI;SCANNER AVISION;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;1564;31/03/2013;616.10;5;20;61.61;554.49;9.24;415.87;200.23;
281;02-0840;TI;"""NOTEBOOK ACER ASPIRE 5750-6_br864 INTEL CORE HD LED LCD";" MEMORIA2GB DDR3RW HDMI""";12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;38;41536.00;1635;5;20.00;163.50;1471.50;24.53;956.48;678.525
282;02-0724;TI;SERVIDOR DE BACKUP HP PROCESSADOR INTEL CORE 2 MEMORIA RAM 4 GB 2HDS GRAVADOR DE DVD;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;;31/12/2013;500.00;5;20;50.00;450.00;7.50;270.00;230.00;
283;01-0154;TI;MONITOR SAMSUNG CRT 17 SYNCMASTER 793V;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;;31/12/2013;40.00;5;20;4.00;36.00;0.60;21.60;18.40;
284;01-0153;TI;MONITOR SAMSUNG CRT 17 SYNCMASTER 793V;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;;31/12/2013;40.00;5;20;4.00;36.00;0.60;21.60;18.40;
285;02-0488;TI;MONITOR SAMSUNG CRT 17 SYNCMASTER 793V;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;;31/12/2013;40.00;5;20;4.00;36.00;0.60;21.60;18.40;
286;01-0560;TI;SERVIDOR DE DADOS LEADERSIP PROCESSADOR INTEL CORE I5 2.67 GHZ MEMORIA RAM 8GB HD 2TB GRAVADOR DE DVD;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;;31/12/2013;500.00;5;20;50.00;450.00;7.50;270.00;230.00;
287;01-0585;SUCOF;MONITOR SAMSUNG CRT 17 SYNCMASTER 793V;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;;31/12/2013;40.00;5;20;4.00;36.00;0.60;21.60;18.40;
288;8000349;SVG;GABINETE PROCESSADOR PENTIUM 4 3.0GHZ MEMORIA RAM 512MB HD 80GB GRAVADORA DE DVD;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;INSERVIVEL;;31/12/2013;500.00;5;20;50.00;450.00;7.50;270.00;230.00;
289;8000706;TI;SWITCH 8 PORTAS ENCORE/MOD ENW908NWY;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;INSERVIVEL;;31/12/2013;355.44;5;20;35.54;319.90;5.33;191.94;163.50;
290;02-0557;TI;SWITCH BASELINE 2024 3 COM 24 PORTAS;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;;31/12/2013;108.00;5;20;10.80;97.20;1.62;58.32;49.68;
291;01-0529;TI;SWITCH BASELINE 2024 3 COM 24 PORTAS;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;;31/12/2013;108.00;5;20;10.80;97.20;1.62;58.32;49.68;
292;08-001118;TI;PROJETOR ESPON POWERLITE S18;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;;30/11/2015;2430.00;5;20;243.00;2187.00;36.45;473.85;1956.15;
293;08-001117;TI;IMPRESSORA MULT LASER MONO 8112DN BROTHER;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;;21/12/2015;2249.00;5;20;224.90;2024.10;33.74;404.82;1844.18;
294;08-000984;GAB;IMPRESSORA MULTIFUNCIONAL EPSON  L375 BRCE  92302;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;;26/08/2016;1196.00;5;20;119.60;1076.40;17.94;71.76;1124.24;
295;02-0377;SUPAD;ESPIRAMATIC SP-25;12311.03.36 - MAQUINAS E UTENSILIOS DE ESCRITORIO ;BOM ;NF 689;11/09/1997;424.00;10;10;42.40;381.60;0.00;381.60;42.40;
296;01-0532;ADM;MICROFONE S/ FIO;12311.03.36 - MAQUINAS E UTENSILIOS DE ESCRITORIO ;BOM ;NF 0052;02/06/2004;254.00;10;10;25.40;228.60;0.00;228.60;25.40;
297;8000038;SUP-SUPAD;PICOTADEIRA DE PAPEL;12311.03.36 - MAQUINAS E UTENSILIOS DE ESCRITORIO ;INSERVIVEL;NF 2401;17/09/2004;131.95;10;10;13.20;118.76;0.00;118.76;13.20;
298;02-0396;SUP-SUPAD;PICOTADEIRA DE PAPEL;12311.03.36 - MAQUINAS E UTENSILIOS DE ESCRITORIO ;BOM ;NF 2401;17/09/2004;131.95;10;10;13.20;118.76;0.00;118.76;13.20;
299;8000627;GAB;FRAGMENTADORA DE PAPEL;12311.03.36 - MAQUINAS E UTENSILIOS DE ESCRITORIO ;INSERVIVEL;NF 2908;23/03/2010;199.00;10;10;19.90;179.10;1.49;120.89;78.11;
300;02-0378;SUPAD;GUILHOTINA SIMPLEX 536;12311.03.36 - MAQUINAS E UTENSILIOS DE ESCRITORIO ;BOM ;;31/12/2013;75.60;10;10;7.56;68.04;0.57;20.41;55.19;
301;02-0885;SVG;BOMBA CENT BCR-2010;12311.01.39 - EQUIPAMENTOS E UTENS. HIDRAULICOS E ELETRICOS;BOM;NF 83;09/05/2011;560.00;10;10;56.00;504.00;4.20;281.40;278.60;
302;08-000728;SVG;BOMBADAGUA CENT SCM-50 1 CV 220W MARCA FERRARI;12311.01.39 - EQUIPAMENTOS E UTENS. HIDRAULICOS E ELETRICOS;BOM;54292;18/12/2014;390.00;;;39.00;351.00;2.93;70.20;319.80;
303;8000674;SUPAD;CADEIRA SECRETARIA CINZA C/PRETO;12311.03.42 - MOBILIARIOS EM GERAL;INSERVIVEL;NF. 608;10/09/1999;55.00;10;10;5.50;49.50;0.00;49.50;5.50;
304;8000671;SUP-SUPAD;CADEIRA SECRETARIA CINZA C/PRETO;12311.03.42 - MOBILIARIOS EM GERAL;INSERVIVEL;NF. 608;10/09/1999;55.00;10;10;5.50;49.50;0.00;49.50;5.50;
305;02-0294;SUCOF;CADEIRA SECRETARIA CINZA C/PRETO;12311.03.42 - MOBILIARIOS EM GERAL;BOM;NF. 608;10/09/1999;55.00;10;10;5.50;49.50;0.00;49.50;5.50;
306;02-0095;SUCOR;CADEIRA SECRETARIA CINZA C/PRETO;12311.03.42 - MOBILIARIOS EM GERAL;BOM;NF. 608;10/09/1999;55.00;10;10;5.50;49.50;0.00;49.50;5.50;
307;02-0062;SUCOR;CADEIRA SECRETARIA CINZA C/PRETO;12311.03.42 - MOBILIARIOS EM GERAL;BOM;NF. 608;10/09/1999;55.00;10;10;5.50;49.50;0.00;49.50;5.50;
308;02-0385;SUCOF;CADEIRA SECRETARIA CINZA C/PRETO;12311.03.42 - MOBILIARIOS EM GERAL;BOM;NF. 608;10/09/1999;55.00;10;10;5.50;49.50;0.00;49.50;5.50;
309;01-0185;GAB;CADEIRA PRESIDENTE CINZA-PRETO;12311.03.42 - MOBILIARIOS EM GERAL;BOM;NF. 608;10/09/1999;185.00;10;10;18.50;166.50;0.00;166.50;18.50;
310;02-0209;ADM;MESA P/ IMPRESSORA-OVO;12311.03.42 - MOBILIARIOS EM GERAL;BOM;NF. 608;10/09/1999;42.00;10;10;4.20;37.80;0.00;37.80;4.20;
311;02-0227;SUP-SUPAD;ESTANTE TUB;12311.03.42 - MOBILIARIOS EM GERAL;BOM;NF. 001284;01/06/2000;89.99;10;10;9.00;80.99;0.00;80.99;9.00;
312;02-0079;SUCOF;BIRÔ EM MELAMINICO C/ 2 GAV.;12311.03.42 - MOBILIARIOS EM GERAL;BOM;NF. 001163;14/09/2001;109.90;10;10;10.99;98.91;0.00;98.91;10.99;
313;01-0788;SUCOF;BIRÔ EM MELAMINICO C/ 2 GAV.;12311.03.42 - MOBILIARIOS EM GERAL;BOM;NF. 001163;14/09/2001;109.90;10;10;10.99;98.91;0.00;98.91;10.99;
314;01-0105;GAB;BIRÔ EM MELAMINICO C/ 2 GAV.;12311.03.42 - MOBILIARIOS EM GERAL;BOM;NF. 001163;14/09/2001;109.90;10;10;10.99;98.91;0.00;98.91;10.99;
315;02-0408;SUCOF;BIRÔ EM MELAMINICO C/ 2 GAV.;12311.03.42 - MOBILIARIOS EM GERAL;BOM;NF. 001163;14/09/2001;109.90;10;10;10.99;98.91;0.00;98.91;10.99;
316;02-0568;SUPAD;CADEIRA FIXA;12311.03.42 - MOBILIARIOS EM GERAL;BOM;NF. 001163;14/09/2001;34.90;10;10;3.49;31.41;0.00;31.41;3.49;
317;02-0689;SUPAD;CADEIRA FIXA;12311.03.42 - MOBILIARIOS EM GERAL;BOM;NF. 001163;14/09/2001;34.90;10;10;3.49;31.41;0.00;31.41;3.49;
318;02-0583;SUPAD;CADEIRA FIXA;12311.03.42 - MOBILIARIOS EM GERAL;BOM;NF. 001163;14/09/2001;34.90;10;10;3.49;31.41;0.00;31.41;3.49;
319;02-0226;SUPAD;ESTANTE DE AÇO C/ 06 PRATELEIRAS;12311.03.42 - MOBILIARIOS EM GERAL;BOM;NF. 187;10/05/2002;55.00;10;10;5.50;49.50;0.00;49.50;5.50;
320;02-0243;SUPAD;ESTANTE DE AÇO C/ 06 PRATELEIRAS;12311.03.42 - MOBILIARIOS EM GERAL;BOM;NF. 187;10/05/2002;55.00;10;10;5.50;49.50;0.00;49.50;5.50;
321;fev/98;SUPAD;ESTANTE DE AÇO C/ 06 PRATELEIRAS;12311.03.42 - MOBILIARIOS EM GERAL;BOM;NF. 187;10/05/2002;55.00;10;10;5.50;49.50;0.00;49.50;5.50;
322;02-0245;SUP-SUPAD;ESTANTE DE AÇO C/ 06 PRATELEIRAS;12311.03.42 - MOBILIARIOS EM GERAL;BOM;NF. 187;10/05/2002;55.00;10;10;5.50;49.50;0.00;49.50;5.50;
323;02-0244;SUP-SUPAD;ESTANTE DE AÇO C/ 06 PRATELEIRAS;12311.03.42 - MOBILIARIOS EM GERAL;BOM;NF. 187;10/05/2002;55.00;10;10;5.50;49.50;0.00;49.50;5.50;
324;02-0246;SUCOF;ESTANTE DE AÇO C/ 06 PRATELEIRAS;12311.03.42 - MOBILIARIOS EM GERAL;B0M;NF. 187;10/05/2002;55.00;10;10;5.50;49.50;0.00;49.50;5.50;
325;fev/91;SUCOF;ESTANTE DE AÇO C/ 06 PRATELEIRAS;12311.03.42 - MOBILIARIOS EM GERAL;BOM;NF. 187;10/05/2002;55.00;10;10;5.50;49.50;0.00;49.50;5.50;
326;fev/99;SUCOF;ESTANTE DE AÇO C/ 06 PRATELEIRAS;12311.03.42 - MOBILIARIOS EM GERAL;BOM;NF. 187;10/05/2002;55.00;10;10;5.50;49.50;0.00;49.50;5.50;
